season,seasontype,week,poll,rank,team,conference,points
2020,regular,11,AP Top 25,8,BYU,FBS Independents,1101
2020,regular,11,AP Top 25,9,Miami,ACC,958
2020,regular,11,AP Top 25,10,Indiana,Big Ten,956
2020,regular,11,AP Top 25,11,Oregon,Pac-12,948
2020,regular,11,AP Top 25,12,Georgia,SEC,861
2020,regular,11,AP Top 25,13,Wisconsin,Big Ten,852
2020,regular,11,AP Top 25,14,Oklahoma State,Big 12,762
2020,regular,11,AP Top 25,15,Coastal Carolina,Sun Belt,551
2020,regular,11,AP Top 25,16,Marshall,Conference USA,534
2020,regular,11,AP Top 25,17,Iowa State,Big 12,491
2020,regular,11,AP Top 25,18,Oklahoma,Big 12,467
2020,regular,11,AP Top 25,19,SMU,American Athletic,456
2020,regular,11,AP Top 25,20,USC,Pac-12,395
2020,regular,11,AP Top 25,21,Texas,Big 12,265
2020,regular,11,AP Top 25,22,Liberty,FBS Independents,260
2020,regular,11,AP Top 25,23,Northwestern,Big Ten,250
2020,regular,11,AP Top 25,24,Auburn,SEC,184
2020,regular,11,AP Top 25,25,Louisiana,Sun Belt,118
2020,regular,11,Coaches Poll,1,Alabama,SEC,1542
2020,regular,11,Coaches Poll,2,Notre Dame,FBS Independents,1461
2020,regular,11,Coaches Poll,3,Ohio State,Big Ten,1443
2020,regular,11,Coaches Poll,4,Clemson,ACC,1340
2020,regular,11,Coaches Poll,5,Florida,SEC,1230
2020,regular,11,Coaches Poll,6,Texas A&M,SEC,1229
2020,regular,11,Coaches Poll,7,Cincinnati,American Athletic,1172
2020,regular,11,Coaches Poll,8,BYU,FBS Independents,1112
2020,regular,11,Coaches Poll,9,Miami,ACC,995
2020,regular,11,Coaches Poll,10,Indiana,Big Ten,901
2020,regular,11,Coaches Poll,11,Georgia,SEC,840
2020,regular,11,Coaches Poll,12,Oregon,Pac-12,828
2020,regular,11,Coaches Poll,13,Oklahoma State,Big 12,823
2020,regular,11,Coaches Poll,14,Wisconsin,Big Ten,778
2020,regular,11,Coaches Poll,15,Marshall,Conference USA,534
2020,regular,11,Coaches Poll,16,Iowa State,Big 12,530
2020,regular,11,Coaches Poll,17,Coastal Carolina,Sun Belt,495
2020,regular,11,Coaches Poll,18,Oklahoma,Big 12,476
2020,regular,11,Coaches Poll,19,SMU,American Athletic,448
2020,regular,11,Coaches Poll,20,USC,Pac-12,334
2020,regular,11,Coaches Poll,21,Auburn,SEC,305
2020,regular,11,Coaches Poll,22,Liberty,FBS Independents,234
2020,regular,11,Coaches Poll,23,Northwestern,Big Ten,218
2020,regular,11,Coaches Poll,24,Texas,Big 12,187
2020,regular,11,Coaches Poll,25,Army,FBS Independents,181
2020,regular,12,AP Top 25,1,Alabama,SEC,1548
2020,regular,12,AP Top 25,2,Notre Dame,FBS Independents,1467
2020,regular,12,AP Top 25,3,Ohio State,Big Ten,1445
2020,regular,12,AP Top 25,4,Clemson,ACC,1355
2020,regular,12,AP Top 25,5,Texas A&M,SEC,1240
2020,regular,12,AP Top 25,6,Florida,SEC,1222
2020,regular,12,AP Top 25,7,Cincinnati,American Athletic,1198
2020,regular,12,AP Top 25,8,BYU,FBS Independents,1094
2020,regular,12,AP Top 25,9,Indiana,Big Ten,997
2020,regular,12,AP Top 25,10,Wisconsin,Big Ten,950
2020,regular,12,AP Top 25,11,Oregon,Pac-12,949
2020,regular,12,AP Top 25,12,Miami,ACC,940
2020,regular,12,AP Top 25,13,Georgia,SEC,824
2020,regular,12,AP Top 25,14,Oklahoma State,Big 12,750
2020,regular,12,AP Top 25,15,Marshall,Conference USA,557
2020,regular,12,AP Top 25,15,Coastal Carolina,Sun Belt,557
2020,regular,12,AP Top 25,17,Iowa State,Big 12,498
2020,regular,12,AP Top 25,18,Oklahoma,Big 12,497
2020,regular,12,AP Top 25,19,Northwestern,Big Ten,378
2020,regular,12,AP Top 25,20,USC,Pac-12,377
2020,regular,12,AP Top 25,21,Liberty,FBS Independents,307
2020,regular,12,AP Top 25,22,Texas,Big 12,296
2020,regular,12,AP Top 25,23,Auburn,SEC,187
2020,regular,12,AP Top 25,24,Louisiana,Sun Belt,177
2020,regular,12,AP Top 25,25,Tulsa,American Athletic,155
2020,regular,12,Coaches Poll,1,Alabama,SEC,1545
2020,regular,12,Coaches Poll,2,Notre Dame,FBS Independents,1468
2020,regular,12,Coaches Poll,3,Ohio State,Big Ten,1430
2020,regular,12,Coaches Poll,4,Clemson,ACC,1349
2020,regular,12,Coaches Poll,5,Florida,SEC,1232
2020,regular,12,Coaches Poll,6,Texas A&M,SEC,1230
2020,regular,12,Coaches Poll,7,Cincinnati,American Athletic,1168
2020,regular,12,Coaches Poll,8,BYU,FBS Independents,1100
2020,regular,12,Coaches Poll,9,Miami,ACC,987
2020,regular,12,Coaches Poll,10,Indiana,Big Ten,983
2020,regular,12,Coaches Poll,11,Georgia,SEC,879
2020,regular,12,Coaches Poll,12,Wisconsin,Big Ten,853
2020,regular,12,Coaches Poll,13,Oregon,Pac-12,849
2020,regular,12,Coaches Poll,14,Oklahoma State,Big 12,790
2020,regular,12,Coaches Poll,15,Marshall,Conference USA,572
2020,regular,12,Coaches Poll,16,Iowa State,Big 12,543
2020,regular,12,Coaches Poll,17,Oklahoma,Big 12,492
2020,regular,12,Coaches Poll,18,Coastal Carolina,Sun Belt,485
2020,regular,12,Coaches Poll,19,USC,Pac-12,384
2020,regular,12,Coaches Poll,20,Northwestern,Big Ten,362
2020,regular,12,Coaches Poll,21,Auburn,SEC,317
2020,regular,12,Coaches Poll,22,Liberty,FBS Independents,305
2020,regular,12,Coaches Poll,23,Texas,Big 12,219
2020,regular,12,Coaches Poll,24,North Carolina,ACC,153
2020,regular,12,Coaches Poll,25,Louisiana,Sun Belt,137
2020,regular,13,AP Top 25,1,Alabama,SEC,1550
2020,regular,13,AP Top 25,2,Notre Dame,FBS Independents,1471
2020,regular,13,AP Top 25,3,Ohio State,Big Ten,1440
2020,regular,13,AP Top 25,4,Clemson,ACC,1358
2020,regular,13,AP Top 25,5,Texas A&M,SEC,1249
2020,regular,13,AP Top 25,6,Florida,SEC,1223
2020,regular,13,AP Top 25,7,Cincinnati,American Athletic,1201
2020,regular,13,AP Top 25,8,BYU,FBS Independents,1109
2020,regular,13,AP Top 25,9,Oregon,Pac-12,951
2020,regular,13,AP Top 25,10,Miami,ACC,936
2020,regular,13,AP Top 25,11,Northwestern,Big Ten,922
2020,regular,13,AP Top 25,12,Indiana,Big Ten,899
2020,regular,13,AP Top 25,13,Georgia,SEC,828
2020,regular,13,AP Top 25,14,Oklahoma,Big 12,693
2020,regular,13,AP Top 25,15,Iowa State,Big 12,658
2020,regular,13,AP Top 25,16,Coastal Carolina,Sun Belt,622
2020,regular,13,AP Top 25,17,Marshall,Conference USA,542
2020,regular,13,AP Top 25,18,Wisconsin,Big Ten,540
2020,regular,13,AP Top 25,19,USC,Pac-12,461
2020,regular,13,AP Top 25,20,Texas,Big 12,321
2020,regular,13,AP Top 25,21,Oklahoma State,Big 12,289
2020,regular,13,AP Top 25,22,Auburn,SEC,259
2020,regular,13,AP Top 25,23,Louisiana,Sun Belt,218
2020,regular,13,AP Top 25,24,Tulsa,American Athletic,164
2020,regular,13,AP Top 25,25,North Carolina,ACC,108
2020,regular,13,Coaches Poll,1,Alabama,SEC,1547
2020,regular,13,Coaches Poll,2,Notre Dame,FBS Independents,1469
2020,regular,13,Coaches Poll,3,Ohio State,Big Ten,1425
2020,regular,13,Coaches Poll,4,Clemson,ACC,1353
2020,regular,13,Coaches Poll,5,Florida,SEC,1256
2020,regular,13,Coaches Poll,6,Texas A&M,SEC,1241
2020,regular,13,Coaches Poll,7,Cincinnati,American Athletic,1166
2020,regular,13,Coaches Poll,8,BYU,FBS Independents,1103
2020,regular,13,Coaches Poll,9,Miami,ACC,1005
2020,regular,13,Coaches Poll,10,Georgia,SEC,897
2020,regular,13,Coaches Poll,11,Oregon,Pac-12,876
2020,regular,13,Coaches Poll,12,Indiana,Big Ten,821
2020,regular,13,Coaches Poll,13,Northwestern,Big Ten,813
2020,regular,13,Coaches Poll,14,Oklahoma,Big 12,756
2020,regular,13,Coaches Poll,15,Iowa State,Big 12,685
2020,regular,13,Coaches Poll,16,Marshall,Conference USA,563
2020,regular,13,Coaches Poll,17,Coastal Carolina,Sun Belt,530
2020,regular,13,Coaches Poll,18,USC,Pac-12,508
2020,regular,13,Coaches Poll,19,Auburn,SEC,427
2020,regular,13,Coaches Poll,20,Wisconsin,Big Ten,409
2020,regular,13,Coaches Poll,21,Texas,Big 12,306
2020,regular,13,Coaches Poll,22,Oklahoma State,Big 12,299
2020,regular,13,Coaches Poll,23,North Carolina,ACC,205
2020,regular,13,Coaches Poll,24,Louisiana,Sun Belt,165
2020,regular,13,Coaches Poll,25,Tulsa,American Athletic,120
2020,regular,13,Playoff Committee Rankings,1,Alabama,SEC,0
2020,regular,13,Playoff Committee Rankings,2,Notre Dame,FBS Independents,0
2020,regular,13,Playoff Committee Rankings,3,Clemson,ACC,0
2020,regular,13,Playoff Committee Rankings,4,Ohio State,Big Ten,0
2020,regular,13,Playoff Committee Rankings,5,Texas A&M,SEC,0
2020,regular,13,Playoff Committee Rankings,6,Florida,SEC,0
2020,regular,13,Playoff Committee Rankings,7,Cincinnati,American Athletic,0
2020,regular,13,Playoff Committee Rankings,8,Northwestern,Big Ten,0
2020,regular,13,Playoff Committee Rankings,9,Georgia,SEC,0
2020,regular,13,Playoff Committee Rankings,10,Miami,ACC,0
2020,regular,13,Playoff Committee Rankings,11,Oklahoma,Big 12,0
2020,regular,13,Playoff Committee Rankings,12,Indiana,Big Ten,0
2020,regular,13,Playoff Committee Rankings,13,Iowa State,Big 12,0
2020,regular,13,Playoff Committee Rankings,14,BYU,FBS Independents,0
2020,regular,13,Playoff Committee Rankings,15,Oregon,Pac-12,0
2020,regular,13,Playoff Committee Rankings,16,Wisconsin,Big Ten,0
2020,regular,13,Playoff Committee Rankings,17,Texas,Big 12,0
2020,regular,13,Playoff Committee Rankings,18,USC,Pac-12,0
2020,regular,13,Playoff Committee Rankings,19,North Carolina,ACC,0
2020,regular,13,Playoff Committee Rankings,20,Coastal Carolina,Sun Belt,0
2020,regular,13,Playoff Committee Rankings,21,Marshall,Conference USA,0
2020,regular,13,Playoff Committee Rankings,22,Auburn,SEC,0
2020,regular,13,Playoff Committee Rankings,23,Oklahoma State,Big 12,0
2020,regular,13,Playoff Committee Rankings,24,Iowa,Big Ten,0
2020,regular,13,Playoff Committee Rankings,25,Tulsa,American Athletic,0
2020,regular,14,AP Top 25,1,Alabama,SEC,1550
2020,regular,14,AP Top 25,2,Notre Dame,FBS Independents,1481
2020,regular,14,AP Top 25,3,Ohio State,Big Ten,1403
2020,regular,14,AP Top 25,4,Clemson,ACC,1392
2020,regular,14,AP Top 25,5,Texas A&M,SEC,1262
2020,regular,14,AP Top 25,6,Florida,SEC,1226
2020,regular,14,AP Top 25,7,Cincinnati,American Athletic,1204
2020,regular,14,AP Top 25,8,BYU,FBS Independents,1113
2020,regular,14,AP Top 25,9,Miami,ACC,991
2020,regular,14,AP Top 25,10,Indiana,Big Ten,984
2020,regular,14,AP Top 25,11,Georgia,SEC,919
2020,regular,14,AP Top 25,12,Iowa State,Big 12,873
2020,regular,14,AP Top 25,13,Oklahoma,Big 12,815
2020,regular,14,AP Top 25,14,Coastal Carolina,Sun Belt,694
2020,regular,14,AP Top 25,15,Marshall,Conference USA,600
2020,regular,14,AP Top 25,16,Northwestern,Big Ten,577
2020,regular,14,AP Top 25,17,USC,Pac-12,540
2020,regular,14,AP Top 25,18,Wisconsin,Big Ten,531
2020,regular,14,AP Top 25,19,Oklahoma State,Big 12,426
2020,regular,14,AP Top 25,20,Louisiana,Sun Belt,352
2020,regular,14,AP Top 25,21,Oregon,Pac-12,326
2020,regular,14,AP Top 25,22,Tulsa,American Athletic,244
2020,regular,14,AP Top 25,23,Washington,Pac-12,218
2020,regular,14,AP Top 25,24,Iowa,Big Ten,119
2020,regular,14,AP Top 25,25,Liberty,FBS Independents,67
2020,regular,14,Coaches Poll,1,Alabama,SEC,1547
2020,regular,14,Coaches Poll,2,Notre Dame,FBS Independents,1479
2020,regular,14,Coaches Poll,3,Clemson,ACC,1391
2020,regular,14,Coaches Poll,4,Ohio State,Big Ten,1382
2020,regular,14,Coaches Poll,5,Florida,SEC,1255
2020,regular,14,Coaches Poll,6,Texas A&M,SEC,1254
2020,regular,14,Coaches Poll,7,Cincinnati,American Athletic,1177
2020,regular,14,Coaches Poll,8,BYU,FBS Independents,1073
2020,regular,14,Coaches Poll,9,Miami,ACC,1026
2020,regular,14,Coaches Poll,10,Georgia,SEC,972
2020,regular,14,Coaches Poll,11,Indiana,Big Ten,934
2020,regular,14,Coaches Poll,12,Iowa State,Big 12,855
2020,regular,14,Coaches Poll,13,Oklahoma,Big 12,816
2020,regular,14,Coaches Poll,14,Coastal Carolina,Sun Belt,625
2020,regular,14,Coaches Poll,15,Marshall,Conference USA,615
2020,regular,14,Coaches Poll,16,USC,Pac-12,581
2020,regular,14,Coaches Poll,17,Northwestern,Big Ten,535
2020,regular,14,Coaches Poll,18,Oklahoma State,Big 12,469
2020,regular,14,Coaches Poll,19,Wisconsin,Big Ten,459
2020,regular,14,Coaches Poll,20,Oregon,Pac-12,343
2020,regular,14,Coaches Poll,21,Louisiana,Sun Belt,293
2020,regular,14,Coaches Poll,22,Tulsa,American Athletic,228
2020,regular,14,Coaches Poll,23,Washington,Pac-12,186
2020,regular,14,Coaches Poll,24,Iowa,Big Ten,125
2020,regular,14,Coaches Poll,25,Liberty,FBS Independents,87
2020,regular,14,Playoff Committee Rankings,1,Alabama,SEC,0
2020,regular,14,Playoff Committee Rankings,2,Notre Dame,FBS Independents,0
2020,regular,14,Playoff Committee Rankings,3,Clemson,ACC,0
2020,regular,14,Playoff Committee Rankings,4,Ohio State,Big Ten,0
2020,regular,14,Playoff Committee Rankings,5,Texas A&M,SEC,0
2020,regular,14,Playoff Committee Rankings,6,Florida,SEC,0
2020,regular,14,Playoff Committee Rankings,7,Cincinnati,American Athletic,0
2020,regular,14,Playoff Committee Rankings,8,Georgia,SEC,0
2020,regular,14,Playoff Committee Rankings,9,Iowa State,Big 12,0
2020,regular,14,Playoff Committee Rankings,10,Miami,ACC,0
2020,regular,14,Playoff Committee Rankings,11,Oklahoma,Big 12,0
2020,regular,14,Playoff Committee Rankings,12,Indiana,Big Ten,0
2020,regular,14,Playoff Committee Rankings,13,BYU,FBS Independents,0
2020,regular,14,Playoff Committee Rankings,14,Northwestern,Big Ten,0
2020,regular,14,Playoff Committee Rankings,15,Oklahoma State,Big 12,0
2020,regular,14,Playoff Committee Rankings,16,Wisconsin,Big Ten,0
2020,regular,14,Playoff Committee Rankings,17,North Carolina,ACC,0
2020,regular,14,Playoff Committee Rankings,18,Coastal Carolina,Sun Belt,0
2020,regular,14,Playoff Committee Rankings,19,Iowa,Big Ten,0
2020,regular,14,Playoff Committee Rankings,20,USC,Pac-12,0
2020,regular,14,Playoff Committee Rankings,21,Marshall,Conference USA,0
2020,regular,14,Playoff Committee Rankings,22,Washington,Pac-12,0
2020,regular,14,Playoff Committee Rankings,23,Oregon,Pac-12,0
2020,regular,14,Playoff Committee Rankings,24,Tulsa,American Athletic,0
2020,regular,14,Playoff Committee Rankings,25,Louisiana,Sun Belt,0
2020,regular,15,AP Top 25,1,Alabama,SEC,1550
2020,regular,15,AP Top 25,2,Notre Dame,FBS Independents,1482
2020,regular,15,AP Top 25,3,Ohio State,Big Ten,1407
2020,regular,15,AP Top 25,4,Clemson,ACC,1387
2020,regular,15,AP Top 25,5,Texas A&M,SEC,1274
2020,regular,15,AP Top 25,6,Florida,SEC,1233
2020,regular,15,AP Top 25,7,Cincinnati,American Athletic,1204
2020,regular,15,AP Top 25,8,Indiana,Big Ten,1047
2020,regular,15,AP Top 25,9,Miami,ACC,1039
2020,regular,15,AP Top 25,10,Iowa State,Big 12,947
2020,regular,15,AP Top 25,11,Coastal Carolina,Sun Belt,923
2020,regular,15,AP Top 25,12,Georgia,SEC,914
2020,regular,15,AP Top 25,13,Oklahoma,Big 12,837
2020,regular,15,AP Top 25,14,BYU,FBS Independents,713
2020,regular,15,AP Top 25,15,Northwestern,Big Ten,647
2020,regular,15,AP Top 25,16,USC,Pac-12,624
2020,regular,15,AP Top 25,17,Louisiana,Sun Belt,560
2020,regular,15,AP Top 25,18,Tulsa,American Athletic,444
2020,regular,15,AP Top 25,19,Iowa,Big Ten,424
2020,regular,15,AP Top 25,20,North Carolina,ACC,306
2020,regular,15,AP Top 25,21,Colorado,Pac-12,253
2020,regular,15,AP Top 25,22,Liberty,FBS Independents,191
2020,regular,15,AP Top 25,23,Texas,Big 12,164
2020,regular,15,AP Top 25,24,Buffalo,Mid-American,145
2020,regular,15,AP Top 25,25,Wisconsin,Big Ten,115
2020,regular,15,Coaches Poll,1,Alabama,SEC,1547
2020,regular,15,Coaches Poll,2,Notre Dame,FBS Independents,1479
2020,regular,15,Coaches Poll,3,Clemson,ACC,1395
2020,regular,15,Coaches Poll,4,Ohio State,Big Ten,1387
2020,regular,15,Coaches Poll,5,Texas A&M,SEC,1266
2020,regular,15,Coaches Poll,6,Florida,SEC,1258
2020,regular,15,Coaches Poll,7,Cincinnati,American Athletic,1172
2020,regular,15,Coaches Poll,8,Miami,ACC,1050
2020,regular,15,Coaches Poll,9,Indiana,Big Ten,1000
2020,regular,15,Coaches Poll,10,Georgia,SEC,987
2020,regular,15,Coaches Poll,11,Iowa State,Big 12,958
2020,regular,15,Coaches Poll,12,Oklahoma,Big 12,860
2020,regular,15,Coaches Poll,13,Coastal Carolina,Sun Belt,838
2020,regular,15,Coaches Poll,14,Northwestern,Big Ten,683
2020,regular,15,Coaches Poll,15,USC,Pac-12,615
2020,regular,15,Coaches Poll,16,BYU,FBS Independents,598
2020,regular,15,Coaches Poll,17,Louisiana,Sun Belt,500
2020,regular,15,Coaches Poll,18,Iowa,Big Ten,396
2020,regular,15,Coaches Poll,19,Tulsa,American Athletic,394
2020,regular,15,Coaches Poll,20,North Carolina,ACC,370
2020,regular,15,Coaches Poll,21,Liberty,FBS Independents,185
2020,regular,15,Coaches Poll,22,Colorado,Pac-12,178
2020,regular,15,Coaches Poll,23,Texas,Big 12,161
2020,regular,15,Coaches Poll,24,NC State,ACC,154
2020,regular,15,Coaches Poll,25,Wisconsin,Big Ten,124
2020,regular,15,Playoff Committee Rankings,1,Alabama,SEC,0
2020,regular,15,Playoff Committee Rankings,2,Notre Dame,FBS Independents,0
2020,regular,15,Playoff Committee Rankings,3,Clemson,ACC,0
2020,regular,15,Playoff Committee Rankings,4,Ohio State,Big Ten,0
2020,regular,15,Playoff Committee Rankings,5,Texas A&M,SEC,0
2020,regular,15,Playoff Committee Rankings,6,Florida,SEC,0
2020,regular,15,Playoff Committee Rankings,7,Iowa State,Big 12,0
2020,regular,15,Playoff Committee Rankings,8,Cincinnati,American Athletic,0
2020,regular,15,Playoff Committee Rankings,9,Georgia,SEC,0
2020,regular,15,Playoff Committee Rankings,10,Miami,ACC,0
2020,regular,15,Playoff Committee Rankings,11,Oklahoma,Big 12,0
2020,regular,15,Playoff Committee Rankings,12,Indiana,Big Ten,0
2020,regular,15,Playoff Committee Rankings,13,Coastal Carolina,Sun Belt,0
2020,regular,15,Playoff Committee Rankings,14,Northwestern,Big Ten,0
2020,regular,15,Playoff Committee Rankings,15,USC,Pac-12,0
2020,regular,15,Playoff Committee Rankings,16,Iowa,Big Ten,0
2020,regular,15,Playoff Committee Rankings,17,North Carolina,ACC,0
2020,regular,15,Playoff Committee Rankings,18,BYU,FBS Independents,0
2020,regular,15,Playoff Committee Rankings,19,Louisiana,Sun Belt,0
2020,regular,15,Playoff Committee Rankings,20,Texas,Big 12,0
2020,regular,15,Playoff Committee Rankings,21,Colorado,Pac-12,0
2020,regular,15,Playoff Committee Rankings,22,Oklahoma State,Big 12,0
2020,regular,15,Playoff Committee Rankings,23,NC State,ACC,0
2020,regular,15,Playoff Committee Rankings,24,Tulsa,American Athletic,0
2020,regular,15,Playoff Committee Rankings,25,Missouri,SEC,0
2020,regular,16,AP Top 25,1,Alabama,SEC,1550
2020,regular,16,AP Top 25,2,Notre Dame,FBS Independents,1482
2020,regular,16,AP Top 25,3,Ohio State,Big Ten,1405
2020,regular,16,AP Top 25,4,Clemson,ACC,1388
2020,regular,16,AP Top 25,5,Texas A&M,SEC,1286
2020,regular,16,AP Top 25,6,Cincinnati,American Athletic,1248
2020,regular,16,AP Top 25,7,Indiana,Big Ten,1140
2020,regular,16,AP Top 25,8,Iowa State,Big 12,1059
2020,regular,16,AP Top 25,9,Coastal Carolina,Sun Belt,994
2020,regular,16,AP Top 25,10,Georgia,SEC,968
2020,regular,16,AP Top 25,11,Florida,SEC,940
2020,regular,16,AP Top 25,12,Oklahoma,Big 12,902
2020,regular,16,AP Top 25,13,USC,Pac-12,774
2020,regular,16,AP Top 25,14,BYU,FBS Independents,724
2020,regular,16,AP Top 25,15,Northwestern,Big Ten,691
2020,regular,16,AP Top 25,16,North Carolina,ACC,631
2020,regular,16,AP Top 25,17,Louisiana,Sun Belt,566
2020,regular,16,AP Top 25,18,Iowa,Big Ten,502
2020,regular,16,AP Top 25,19,Miami,ACC,454
2020,regular,16,AP Top 25,20,Tulsa,American Athletic,408
2020,regular,16,AP Top 25,21,Texas,Big 12,227
2020,regular,16,AP Top 25,22,Liberty,FBS Independents,184
2020,regular,16,AP Top 25,23,Buffalo,Mid-American,183
2020,regular,16,AP Top 25,24,NC State,ACC,137
2020,regular,16,AP Top 25,25,San José State,Mountain West,124
2020,regular,16,Coaches Poll,1,Alabama,SEC,1548
2020,regular,16,Coaches Poll,2,Notre Dame,FBS Independents,1481
2020,regular,16,Coaches Poll,3,Clemson,ACC,1403
2020,regular,16,Coaches Poll,4,Ohio State,Big Ten,1381
2020,regular,16,Coaches Poll,5,Texas A&M,SEC,1292
2020,regular,16,Coaches Poll,6,Cincinnati,American Athletic,1213
2020,regular,16,Coaches Poll,7,Indiana,Big Ten,1088
2020,regular,16,Coaches Poll,8,Iowa State,Big 12,1065
2020,regular,16,Coaches Poll,9,Georgia,SEC,1038
2020,regular,16,Coaches Poll,10,Oklahoma,Big 12,933
2020,regular,16,Coaches Poll,11,Florida,SEC,912
2020,regular,16,Coaches Poll,12,Coastal Carolina,Sun Belt,884
2020,regular,16,Coaches Poll,13,USC,Pac-12,798
2020,regular,16,Coaches Poll,14,Northwestern,Big Ten,779
2020,regular,16,Coaches Poll,15,North Carolina,ACC,626
2020,regular,16,Coaches Poll,16,BYU,FBS Independents,616
2020,regular,16,Coaches Poll,17,Iowa,Big Ten,526
2020,regular,16,Coaches Poll,18,Louisiana,Sun Belt,510
2020,regular,16,Coaches Poll,19,Miami,ACC,488
2020,regular,16,Coaches Poll,20,Tulsa,American Athletic,365
2020,regular,16,Coaches Poll,21,Liberty,FBS Independents,194
2020,regular,16,Coaches Poll,22,Oklahoma State,Big 12,189
2020,regular,16,Coaches Poll,23,NC State,ACC,185
2020,regular,16,Coaches Poll,24,Texas,Big 12,176
2020,regular,16,Coaches Poll,25,San José State,Mountain West,127
2020,regular,16,Playoff Committee Rankings,1,Alabama,SEC,
2020,regular,16,Playoff Committee Rankings,2,Notre Dame,FBS Independents,
2020,regular,16,Playoff Committee Rankings,3,Clemson,ACC,
2020,regular,16,Playoff Committee Rankings,4,Ohio State,Big Ten,
2020,regular,16,Playoff Committee Rankings,5,Texas A&M,SEC,
2020,regular,16,Playoff Committee Rankings,6,Iowa State,Big 12,
2020,regular,16,Playoff Committee Rankings,7,Florida,SEC,
2020,regular,16,Playoff Committee Rankings,8,Georgia,SEC,
2020,regular,16,Playoff Committee Rankings,9,Cincinnati,American Athletic,
2020,regular,16,Playoff Committee Rankings,10,Oklahoma,Big 12,
2020,regular,16,Playoff Committee Rankings,11,Indiana,Big Ten,
2020,regular,16,Playoff Committee Rankings,12,Coastal Carolina,Sun Belt,
2020,regular,16,Playoff Committee Rankings,13,USC,Pac-12,
2020,regular,16,Playoff Committee Rankings,14,Northwestern,Big Ten,
2020,regular,16,Playoff Committee Rankings,15,North Carolina,ACC,
2020,regular,16,Playoff Committee Rankings,16,Iowa,Big Ten,
2020,regular,16,Playoff Committee Rankings,17,BYU,FBS Independents,
2020,regular,16,Playoff Committee Rankings,18,Miami,ACC,
2020,regular,16,Playoff Committee Rankings,19,Louisiana,Sun Belt,
2020,regular,16,Playoff Committee Rankings,20,Texas,Big 12,
2020,regular,16,Playoff Committee Rankings,21,Oklahoma State,Big 12,
2020,regular,16,Playoff Committee Rankings,22,NC State,ACC,
2020,regular,16,Playoff Committee Rankings,23,Tulsa,American Athletic,
2020,regular,16,Playoff Committee Rankings,24,San José State,Mountain West,
2020,regular,16,Playoff Committee Rankings,25,Colorado,Pac-12,
