season,seasonType,week,poll,rank,team,conference,points
2023,regular,1,AFCA Division II Coaches Poll,1,Ferris State,GLIAC,725
2023,regular,1,AFCA Division II Coaches Poll,2,Colorado School Of Mines,Rocky Mountain,642
2023,regular,1,AFCA Division II Coaches Poll,3,Grand Valley State University,GLIAC,641
2023,regular,1,AFCA Division II Coaches Poll,4,Pittsburg St,Mid America,633
2023,regular,1,AFCA Division II Coaches Poll,5,Angelo State,Lone Star,590
2023,regular,1,AFCA Division II Coaches Poll,6,Northwest Missouri St,Mid America,560
2023,regular,1,AFCA Division II Coaches Poll,7,West Florida,Gulf South,482
2023,regular,1,AFCA Division II Coaches Poll,8,Ouachita Baptist,Great American,455
2023,regular,1,AFCA Division II Coaches Poll,9,Minnesota State Mankato,Northern Sun,450
2023,regular,1,AFCA Division II Coaches Poll,10,Delta State,Gulf South,438
2023,regular,1,AFCA Division II Coaches Poll,11,Bemidji State,Northern Sun,420
2023,regular,1,AFCA Division II Coaches Poll,12,Ashland,Great Midwest Athletic,387
2023,regular,1,AFCA Division II Coaches Poll,13,Shepherd,Pennsylvania State Athletic,359
2023,regular,1,AFCA Division II Coaches Poll,14,Harding University,Great American,305
2023,regular,1,AFCA Division II Coaches Poll,15,Slippery Rock,Pennsylvania State Athletic,304
2023,regular,1,AFCA Division II Coaches Poll,16,Indiana-Pennsylvania,Pennsylvania State Athletic,300
2023,regular,1,AFCA Division II Coaches Poll,17,Benedict College,SIAC,232
2023,regular,1,AFCA Division II Coaches Poll,18,Virginia Union,CIAA,200
2023,regular,1,AFCA Division II Coaches Poll,19,Emporia State University,Mid America,187
2023,regular,1,AFCA Division II Coaches Poll,20,Indianapolis,Great Lakes,149
2023,regular,1,AFCA Division II Coaches Poll,21,Wingate,South Atlantic,147
2023,regular,1,AFCA Division II Coaches Poll,22,West Georgia,Gulf South,146
2023,regular,1,AFCA Division II Coaches Poll,23,Assumption,Northeast 10,132
2023,regular,1,AFCA Division II Coaches Poll,24,Newberry,South Atlantic,131
2023,regular,1,AFCA Division II Coaches Poll,25,Lenoir-Rhyne,South Atlantic,129
2023,regular,1,AP Top 25,1,Georgia,SEC,1572
2023,regular,1,AP Top 25,2,Michigan,Big Ten,1490
2023,regular,1,AP Top 25,3,Ohio State,Big Ten,1400
2023,regular,1,AP Top 25,4,Alabama,SEC,1398
2023,regular,1,AP Top 25,5,LSU,SEC,1276
2023,regular,1,AP Top 25,6,USC,Pac-12,1245
2023,regular,1,AP Top 25,7,Penn State,Big Ten,1177
2023,regular,1,AP Top 25,8,Florida State,ACC,1147
2023,regular,1,AP Top 25,9,Clemson,ACC,1032
2023,regular,1,AP Top 25,10,Washington,Pac-12,977
2023,regular,1,AP Top 25,11,Texas,Big 12,882
2023,regular,1,AP Top 25,12,Tennessee,SEC,868
2023,regular,1,AP Top 25,13,Notre Dame,FBS Independents,863
2023,regular,1,AP Top 25,14,Utah,Pac-12,811
2023,regular,1,AP Top 25,15,Oregon,Pac-12,732
2023,regular,1,AP Top 25,16,Kansas State,Big 12,501
2023,regular,1,AP Top 25,17,TCU,Big 12,416
2023,regular,1,AP Top 25,18,Oregon State,Pac-12,406
2023,regular,1,AP Top 25,19,Wisconsin,Big Ten,386
2023,regular,1,AP Top 25,20,Oklahoma,Big 12,296
2023,regular,1,AP Top 25,21,North Carolina,ACC,292
2023,regular,1,AP Top 25,22,Ole Miss,SEC,281
2023,regular,1,AP Top 25,23,Texas A&M,SEC,227
2023,regular,1,AP Top 25,24,Tulane,American Athletic,224
2023,regular,1,AP Top 25,25,Iowa,Big Ten,131
2023,regular,1,Coaches Poll,1,Georgia,SEC,1643
2023,regular,1,Coaches Poll,2,Michigan,Big Ten,1510
2023,regular,1,Coaches Poll,3,Alabama,SEC,1489
2023,regular,1,Coaches Poll,4,Ohio State,Big Ten,1485
2023,regular,1,Coaches Poll,5,LSU,SEC,1294
2023,regular,1,Coaches Poll,6,USC,Pac-12,1228
2023,regular,1,Coaches Poll,7,Penn State,Big Ten,1181
2023,regular,1,Coaches Poll,8,Florida State,ACC,1145
2023,regular,1,Coaches Poll,9,Clemson,ACC,1078
2023,regular,1,Coaches Poll,10,Tennessee,SEC,991
2023,regular,1,Coaches Poll,11,Washington,Pac-12,941
2023,regular,1,Coaches Poll,12,Texas,Big 12,848
2023,regular,1,Coaches Poll,13,Notre Dame,FBS Independents,841
2023,regular,1,Coaches Poll,14,Utah,Pac-12,839
2023,regular,1,Coaches Poll,15,Oregon,Pac-12,820
2023,regular,1,Coaches Poll,16,TCU,Big 12,655
2023,regular,1,Coaches Poll,17,Kansas State,Big 12,440
2023,regular,1,Coaches Poll,18,Oregon State,Pac-12,365
2023,regular,1,Coaches Poll,19,Oklahoma,Big 12,320
2023,regular,1,Coaches Poll,20,North Carolina,ACC,315
2023,regular,1,Coaches Poll,21,Wisconsin,Big Ten,309
2023,regular,1,Coaches Poll,22,Ole Miss,SEC,303
2023,regular,1,Coaches Poll,23,Tulane,American Athletic,225
2023,regular,1,Coaches Poll,24,Texas Tech,Big 12,200
2023,regular,1,Coaches Poll,25,Texas A&M,SEC,196
2023,regular,1,FCS Coaches Poll,1,South Dakota State,MVFC,624
2023,regular,1,FCS Coaches Poll,2,North Dakota State,MVFC,596
2023,regular,1,FCS Coaches Poll,3,Montana State,Big Sky,567
2023,regular,1,FCS Coaches Poll,4,William & Mary,CAA,510
2023,regular,1,FCS Coaches Poll,5,Holy Cross,Patriot,459
2023,regular,1,FCS Coaches Poll,6,Furman,Southern,438
2023,regular,1,FCS Coaches Poll,7,Incarnate Word,Southland,424
2023,regular,1,FCS Coaches Poll,8,Sacramento State,Big Sky,421
2023,regular,1,FCS Coaches Poll,9,Samford,Southern,414
2023,regular,1,FCS Coaches Poll,10,Weber State,Big Sky,325
2023,regular,1,FCS Coaches Poll,11,Southeast Missouri State,Big South-OVC,322
2023,regular,1,FCS Coaches Poll,12,New Hampshire,CAA,304
2023,regular,1,FCS Coaches Poll,13,Idaho,Big Sky,288
2023,regular,1,FCS Coaches Poll,14,Montana,Big Sky,285
2023,regular,1,FCS Coaches Poll,15,SE Louisiana,Southland,259
2023,regular,1,FCS Coaches Poll,16,Richmond,CAA,235
2023,regular,1,FCS Coaches Poll,17,UC Davis,Big Sky,226
2023,regular,1,FCS Coaches Poll,18,North Dakota,MVFC,188
2023,regular,1,FCS Coaches Poll,19,North Carolina Central,MEAC,139
2023,regular,1,FCS Coaches Poll,20,Northern Iowa,MVFC,137
2023,regular,1,FCS Coaches Poll,21,Delaware,CAA,124
2023,regular,1,FCS Coaches Poll,22,Mercer,Southern,123
2023,regular,1,FCS Coaches Poll,23,Rhode Island,CAA,73
2023,regular,1,FCS Coaches Poll,24,Gardner-Webb,Big South-OVC,72
2023,regular,1,FCS Coaches Poll,25,Florida A&M,SWAC,70
2023,regular,2,AFCA Division II Coaches Poll,1,Ferris State,GLIAC,721
2023,regular,2,AFCA Division II Coaches Poll,2,Colorado School Of Mines,Rocky Mountain,693
2023,regular,2,AFCA Division II Coaches Poll,3,Pittsburg St,Mid America,663
2023,regular,2,AFCA Division II Coaches Poll,4,Angelo State,Lone Star,616
2023,regular,2,AFCA Division II Coaches Poll,5,Northwest Missouri St,Mid America,583
2023,regular,2,AFCA Division II Coaches Poll,6,West Florida,Gulf South,558
2023,regular,2,AFCA Division II Coaches Poll,7,Grand Valley State University,GLIAC,536
2023,regular,2,AFCA Division II Coaches Poll,8,Ouachita Baptist,Great American,510
2023,regular,2,AFCA Division II Coaches Poll,9,Minnesota State Mankato,Northern Sun,505
2023,regular,2,AFCA Division II Coaches Poll,10,Delta State,Gulf South,472
2023,regular,2,AFCA Division II Coaches Poll,11,Bemidji State,Northern Sun,441
2023,regular,2,AFCA Division II Coaches Poll,12,Harding University,Great American,371
2023,regular,2,AFCA Division II Coaches Poll,13,Indiana-Pennsylvania,Pennsylvania State Athletic,346
2023,regular,2,AFCA Division II Coaches Poll,14,Shepherd,Pennsylvania State Athletic,341
2023,regular,2,AFCA Division II Coaches Poll,15,Slippery Rock,Pennsylvania State Athletic,309
2023,regular,2,AFCA Division II Coaches Poll,16,Benedict College,SIAC,274
2023,regular,2,AFCA Division II Coaches Poll,17,Virginia Union,CIAA,249
2023,regular,2,AFCA Division II Coaches Poll,18,Emporia State University,Mid America,235
2023,regular,2,AFCA Division II Coaches Poll,19,Indianapolis,Great Lakes,170
2023,regular,2,AFCA Division II Coaches Poll,20,West Georgia,Gulf South,140
2023,regular,2,AFCA Division II Coaches Poll,21,Ashland,Great Midwest Athletic,133
2023,regular,2,AFCA Division II Coaches Poll,22,Wingate,South Atlantic,130
2023,regular,2,AFCA Division II Coaches Poll,23,Assumption,Northeast 10,84
2023,regular,2,AFCA Division II Coaches Poll,24,Lenoir-Rhyne,South Atlantic,76
2023,regular,2,AFCA Division II Coaches Poll,25,CSU Pueblo,Rocky Mountain,62
2023,regular,2,AP Top 25,1,Georgia,SEC,1569
2023,regular,2,AP Top 25,2,Michigan,Big Ten,1485
2023,regular,2,AP Top 25,3,Alabama,SEC,1424
2023,regular,2,AP Top 25,4,Florida State,ACC,1384
2023,regular,2,AP Top 25,5,Ohio State,Big Ten,1308
2023,regular,2,AP Top 25,6,USC,Pac-12,1255
2023,regular,2,AP Top 25,7,Penn State,Big Ten,1212
2023,regular,2,AP Top 25,8,Washington,Pac-12,1107
2023,regular,2,AP Top 25,9,Tennessee,SEC,975
2023,regular,2,AP Top 25,10,Notre Dame,FBS Independents,967
2023,regular,2,AP Top 25,11,Texas,Big 12,935
2023,regular,2,AP Top 25,12,Utah,Pac-12,919
2023,regular,2,AP Top 25,13,Oregon,Pac-12,823
2023,regular,2,AP Top 25,14,LSU,SEC,706
2023,regular,2,AP Top 25,15,Kansas State,Big 12,579
2023,regular,2,AP Top 25,16,Oregon State,Pac-12,558
2023,regular,2,AP Top 25,17,North Carolina,ACC,551
2023,regular,2,AP Top 25,18,Oklahoma,Big 12,426
2023,regular,2,AP Top 25,19,Wisconsin,Big Ten,407
2023,regular,2,AP Top 25,20,Ole Miss,SEC,379
2023,regular,2,AP Top 25,21,Duke,ACC,343
2023,regular,2,AP Top 25,22,Colorado,Pac-12,269
2023,regular,2,AP Top 25,23,Texas A&M,SEC,267
2023,regular,2,AP Top 25,24,Tulane,American Athletic,241
2023,regular,2,AP Top 25,25,Clemson,ACC,141
2023,regular,2,Coaches Poll,1,Georgia,SEC,1647
2023,regular,2,Coaches Poll,2,Michigan,Big Ten,1534
2023,regular,2,Coaches Poll,3,Alabama,SEC,1515
2023,regular,2,Coaches Poll,4,Ohio State,Big Ten,1422
2023,regular,2,Coaches Poll,5,Florida State,ACC,1388
2023,regular,2,Coaches Poll,6,USC,Pac-12,1283
2023,regular,2,Coaches Poll,7,Penn State,Big Ten,1216
2023,regular,2,Coaches Poll,8,Washington,Pac-12,1115
2023,regular,2,Coaches Poll,9,Tennessee,SEC,1099
2023,regular,2,Coaches Poll,10,Texas,Big 12,957
2023,regular,2,Coaches Poll,11,Notre Dame,FBS Independents,950
2023,regular,2,Coaches Poll,12,Utah,Pac-12,924
2023,regular,2,Coaches Poll,13,Oregon,Pac-12,904
2023,regular,2,Coaches Poll,14,LSU,SEC,738
2023,regular,2,Coaches Poll,15,Kansas State,Big 12,630
2023,regular,2,Coaches Poll,16,North Carolina,ACC,546
2023,regular,2,Coaches Poll,17,Oklahoma,Big 12,543
2023,regular,2,Coaches Poll,18,Oregon State,Pac-12,499
2023,regular,2,Coaches Poll,19,Wisconsin,Big Ten,445
2023,regular,2,Coaches Poll,20,Ole Miss,SEC,411
2023,regular,2,Coaches Poll,21,Clemson,ACC,287
2023,regular,2,Coaches Poll,22,Tulane,American Athletic,255
2023,regular,2,Coaches Poll,23,Texas A&M,SEC,236
2023,regular,2,Coaches Poll,24,Duke,ACC,222
2023,regular,2,Coaches Poll,25,Colorado,Pac-12,161
2023,regular,2,FCS Coaches Poll,1,South Dakota State,MVFC,625
2023,regular,2,FCS Coaches Poll,2,North Dakota State,MVFC,599
2023,regular,2,FCS Coaches Poll,3,Montana State,Big Sky,573
2023,regular,2,FCS Coaches Poll,4,William & Mary,CAA,524
2023,regular,2,FCS Coaches Poll,5,Holy Cross,Patriot,503
2023,regular,2,FCS Coaches Poll,6,Furman,Southern,500
2023,regular,2,FCS Coaches Poll,7,Samford,Southern,449
2023,regular,2,FCS Coaches Poll,8,Sacramento State,Big Sky,444
2023,regular,2,FCS Coaches Poll,9,Weber State,Big Sky,388
2023,regular,2,FCS Coaches Poll,10,Incarnate Word,Southland,376
2023,regular,2,FCS Coaches Poll,11,New Hampshire,CAA,346
2023,regular,2,FCS Coaches Poll,12,Idaho,Big Sky,334
2023,regular,2,FCS Coaches Poll,13,Montana,Big Sky,293
2023,regular,2,FCS Coaches Poll,14,UC Davis,Big Sky,286
2023,regular,2,FCS Coaches Poll,15,North Dakota,MVFC,258
2023,regular,2,FCS Coaches Poll,16,Southeast Missouri State,Big South-OVC,238
2023,regular,2,FCS Coaches Poll,17,SE Louisiana,Southland,224
2023,regular,2,FCS Coaches Poll,18,North Carolina Central,MEAC,191
2023,regular,2,FCS Coaches Poll,19,Delaware,CAA,181
2023,regular,2,FCS Coaches Poll,20,Northern Iowa,MVFC,127
2023,regular,2,FCS Coaches Poll,21,Florida A&M,SWAC,124
2023,regular,2,FCS Coaches Poll,22,Rhode Island,CAA,65
2023,regular,2,FCS Coaches Poll,23,Southern Illinois,MVFC,64
2023,regular,2,FCS Coaches Poll,24,Mercer,Southern,62
2023,regular,2,FCS Coaches Poll,25,Youngstown State,MVFC,58
2023,regular,3,AFCA Division II Coaches Poll,1,Ferris State,GLIAC,745
2023,regular,3,AFCA Division II Coaches Poll,2,Colorado School Of Mines,Rocky Mountain,719
2023,regular,3,AFCA Division II Coaches Poll,3,Pittsburg St,Mid America,689
2023,regular,3,AFCA Division II Coaches Poll,4,West Florida,Gulf South,631
2023,regular,3,AFCA Division II Coaches Poll,5,Ouachita Baptist,Great American,572
2023,regular,3,AFCA Division II Coaches Poll,6,Minnesota State Mankato,Northern Sun,562
2023,regular,3,AFCA Division II Coaches Poll,7,Grand Valley State University,GLIAC,557
2023,regular,3,AFCA Division II Coaches Poll,8,Delta State,Gulf South,522
2023,regular,3,AFCA Division II Coaches Poll,9,Angelo State,Lone Star,493
2023,regular,3,AFCA Division II Coaches Poll,10,Bemidji State,Northern Sun,474
2023,regular,3,AFCA Division II Coaches Poll,11,Harding University,Great American,428
2023,regular,3,AFCA Division II Coaches Poll,12,Emporia State University,Mid America,406
2023,regular,3,AFCA Division II Coaches Poll,13,Slippery Rock,Pennsylvania State Athletic,360
2023,regular,3,AFCA Division II Coaches Poll,14,Shepherd,Pennsylvania State Athletic,358
2023,regular,3,AFCA Division II Coaches Poll,15,Northwest Missouri St,Mid America,352
2023,regular,3,AFCA Division II Coaches Poll,16,Benedict College,SIAC,321
2023,regular,3,AFCA Division II Coaches Poll,17,Virginia Union,CIAA,277
2023,regular,3,AFCA Division II Coaches Poll,18,Indianapolis,Great Lakes,215
2023,regular,3,AFCA Division II Coaches Poll,19,Assumption,Northeast 10,185
2023,regular,3,AFCA Division II Coaches Poll,20,Lenoir-Rhyne,South Atlantic,176
2023,regular,3,AFCA Division II Coaches Poll,21,Texas A&M-Kingsville,Lone Star,99
2023,regular,3,AFCA Division II Coaches Poll,22,CSU Pueblo,Rocky Mountain,91
2023,regular,3,AFCA Division II Coaches Poll,23,Henderson State,Great American,79
2023,regular,3,AFCA Division II Coaches Poll,24,Davenport,GLIAC,63
2023,regular,3,AFCA Division II Coaches Poll,25,Western Colorado,Rocky Mountain,56
2023,regular,3,AP Top 25,1,Georgia,SEC,1540
2023,regular,3,AP Top 25,2,Michigan,Big Ten,1458
2023,regular,3,AP Top 25,3,Florida State,ACC,1413
2023,regular,3,AP Top 25,4,Texas,Big 12,1338
2023,regular,3,AP Top 25,5,USC,Pac-12,1269
2023,regular,3,AP Top 25,6,Ohio State,Big Ten,1265
2023,regular,3,AP Top 25,7,Penn State,Big Ten,1204
2023,regular,3,AP Top 25,8,Washington,Pac-12,1102
2023,regular,3,AP Top 25,9,Notre Dame,FBS Independents,1015
2023,regular,3,AP Top 25,10,Alabama,SEC,953
2023,regular,3,AP Top 25,11,Tennessee,SEC,929
2023,regular,3,AP Top 25,12,Utah,Pac-12,847
2023,regular,3,AP Top 25,13,Oregon,Pac-12,827
2023,regular,3,AP Top 25,14,LSU,SEC,667
2023,regular,3,AP Top 25,15,Kansas State,Big 12,636
2023,regular,3,AP Top 25,16,Oregon State,Pac-12,605
2023,regular,3,AP Top 25,17,Ole Miss,SEC,505
2023,regular,3,AP Top 25,18,Colorado,Pac-12,481
2023,regular,3,AP Top 25,19,Oklahoma,Big 12,453
2023,regular,3,AP Top 25,20,North Carolina,ACC,444
2023,regular,3,AP Top 25,21,Duke,ACC,421
2023,regular,3,AP Top 25,22,Miami,ACC,230
2023,regular,3,AP Top 25,23,Washington State,Pac-12,129
2023,regular,3,AP Top 25,24,UCLA,Pac-12,107
2023,regular,3,AP Top 25,25,Iowa,Big Ten,106
2023,regular,3,Coaches Poll,1,Georgia,SEC,1624
2023,regular,3,Coaches Poll,2,Michigan,Big Ten,1533
2023,regular,3,Coaches Poll,3,Florida State,ACC,1441
2023,regular,3,Coaches Poll,4,Ohio State,Big Ten,1401
2023,regular,3,Coaches Poll,5,USC,Pac-12,1319
2023,regular,3,Coaches Poll,6,Texas,Big 12,1318
2023,regular,3,Coaches Poll,7,Penn State,Big Ten,1229
2023,regular,3,Coaches Poll,8,Washington,Pac-12,1129
2023,regular,3,Coaches Poll,9,Tennessee,SEC,1039
2023,regular,3,Coaches Poll,10,Alabama,SEC,1016
2023,regular,3,Coaches Poll,11,Notre Dame,FBS Independents,1004
2023,regular,3,Coaches Poll,12,Utah,Pac-12,893
2023,regular,3,Coaches Poll,13,Oregon,Pac-12,870
2023,regular,3,Coaches Poll,14,LSU,SEC,714
2023,regular,3,Coaches Poll,15,Kansas State,Big 12,675
2023,regular,3,Coaches Poll,16,Oklahoma,Big 12,584
2023,regular,3,Coaches Poll,17,Oregon State,Pac-12,562
2023,regular,3,Coaches Poll,18,North Carolina,ACC,506
2023,regular,3,Coaches Poll,19,Ole Miss,SEC,503
2023,regular,3,Coaches Poll,20,Duke,ACC,363
2023,regular,3,Coaches Poll,21,Colorado,Pac-12,357
2023,regular,3,Coaches Poll,22,Clemson,ACC,207
2023,regular,3,Coaches Poll,23,Miami,ACC,195
2023,regular,3,Coaches Poll,24,Iowa,Big Ten,166
2023,regular,3,Coaches Poll,25,UCLA,Pac-12,101
2023,regular,3,FCS Coaches Poll,1,South Dakota State,MVFC,650
2023,regular,3,FCS Coaches Poll,2,North Dakota State,MVFC,624
2023,regular,3,FCS Coaches Poll,3,Montana State,Big Sky,555
2023,regular,3,FCS Coaches Poll,4,William & Mary,CAA,545
2023,regular,3,FCS Coaches Poll,5,Holy Cross,Patriot,523
2023,regular,3,FCS Coaches Poll,6,Sacramento State,Big Sky,500
2023,regular,3,FCS Coaches Poll,7,Weber State,Big Sky,486
2023,regular,3,FCS Coaches Poll,8,Furman,Southern,445
2023,regular,3,FCS Coaches Poll,9,Incarnate Word,Southland,424
2023,regular,3,FCS Coaches Poll,10,Idaho,Big Sky,393
2023,regular,3,FCS Coaches Poll,11,Montana,Big Sky,343
2023,regular,3,FCS Coaches Poll,12,New Hampshire,CAA,343
2023,regular,3,FCS Coaches Poll,13,North Dakota,MVFC,329
2023,regular,3,FCS Coaches Poll,14,Samford,Southern,289
2023,regular,3,FCS Coaches Poll,15,Southeast Missouri State,Big South-OVC,287
2023,regular,3,FCS Coaches Poll,16,UC Davis,Big Sky,241
2023,regular,3,FCS Coaches Poll,17,North Carolina Central,MEAC,239
2023,regular,3,FCS Coaches Poll,18,Southern Illinois,MVFC,214
2023,regular,3,FCS Coaches Poll,19,Delaware,CAA,161
2023,regular,3,FCS Coaches Poll,20,Rhode Island,CAA,159
2023,regular,3,FCS Coaches Poll,21,Mercer,Southern,114
2023,regular,3,FCS Coaches Poll,22,Fordham,Patriot,97
2023,regular,3,FCS Coaches Poll,22,SE Louisiana,Southland,97
2023,regular,3,FCS Coaches Poll,24,Florida A&M,SWAC,91
2023,regular,3,FCS Coaches Poll,25,Illinois State,MVFC,50
2023,regular,4,AFCA Division II Coaches Poll,1,Ferris State,GLIAC,740
2023,regular,4,AFCA Division II Coaches Poll,2,Colorado School Of Mines,Rocky Mountain,726
2023,regular,4,AFCA Division II Coaches Poll,3,Pittsburg St,Mid America,687
2023,regular,4,AFCA Division II Coaches Poll,4,Ouachita Baptist,Great American,622
2023,regular,4,AFCA Division II Coaches Poll,5,Minnesota State Mankato,Northern Sun,590
2023,regular,4,AFCA Division II Coaches Poll,6,Grand Valley State University,GLIAC,568
2023,regular,4,AFCA Division II Coaches Poll,7,West Florida,Gulf South,564
2023,regular,4,AFCA Division II Coaches Poll,8,Delta State,Gulf South,555
2023,regular,4,AFCA Division II Coaches Poll,9,Bemidji State,Northern Sun,510
2023,regular,4,AFCA Division II Coaches Poll,10,Harding University,Great American,475
2023,regular,4,AFCA Division II Coaches Poll,11,Emporia State University,Mid America,450
2023,regular,4,AFCA Division II Coaches Poll,12,Slippery Rock,Pennsylvania State Athletic,407
2023,regular,4,AFCA Division II Coaches Poll,13,Shepherd,Pennsylvania State Athletic,366
2023,regular,4,AFCA Division II Coaches Poll,14,Benedict College,SIAC,354
2023,regular,4,AFCA Division II Coaches Poll,15,Virginia Union,CIAA,307
2023,regular,4,AFCA Division II Coaches Poll,16,Indianapolis,Great Lakes,280
2023,regular,4,AFCA Division II Coaches Poll,17,Lenoir-Rhyne,South Atlantic,250
2023,regular,4,AFCA Division II Coaches Poll,18,Texas A&M-Kingsville,Lone Star,249
2023,regular,4,AFCA Division II Coaches Poll,19,Western Colorado,Rocky Mountain,194
2023,regular,4,AFCA Division II Coaches Poll,20,Henderson State,Great American,177
2023,regular,4,AFCA Division II Coaches Poll,21,Davenport,GLIAC,134
2023,regular,4,AFCA Division II Coaches Poll,22,Angelo State,Lone Star,110
2023,regular,4,AFCA Division II Coaches Poll,23,Minnesota Duluth,Northern Sun,96
2023,regular,4,AFCA Division II Coaches Poll,24,Assumption,Northeast 10,64
2023,regular,4,AFCA Division II Coaches Poll,25,Central Missouri,Mid America,35
2023,regular,4,AFCA Division III Coaches Poll,1,North Central College,CCIW,1225
2023,regular,4,AFCA Division III Coaches Poll,2,University of Mount Union,Ohio,1166
2023,regular,4,AFCA Division III Coaches Poll,3,Wisconsin-Whitewater,Wisconsin,1093
2023,regular,4,AFCA Division III Coaches Poll,4,Wartburg,American Rivers,1088
2023,regular,4,AFCA Division III Coaches Poll,5,Hardin-Simmons,American Southwest,997
2023,regular,4,AFCA Division III Coaches Poll,6,Wisconsin-River Falls,Wisconsin,914
2023,regular,4,AFCA Division III Coaches Poll,7,Linfield College,Northwest,846
2023,regular,4,AFCA Division III Coaches Poll,8,Wheaton,CCIW,809
2023,regular,4,AFCA Division III Coaches Poll,9,Trinity University TX,Southern Athletic,793
2023,regular,4,AFCA Division III Coaches Poll,10,Johns Hopkins University,Centennial,726
2023,regular,4,AFCA Division III Coaches Poll,11,Saint John's (MN),Minnesota,692
2023,regular,4,AFCA Division III Coaches Poll,12,Randolph-Macon,Old Dominion,681
2023,regular,4,AFCA Division III Coaches Poll,13,Carnegie Mellon,Presidents',553
2023,regular,4,AFCA Division III Coaches Poll,14,Aurora,NACC,547
2023,regular,4,AFCA Division III Coaches Poll,15,Wisconsin-Lacrosse,Wisconsin,544
2023,regular,4,AFCA Division III Coaches Poll,16,Susquehanna,Landmark Conference,515
2023,regular,4,AFCA Division III Coaches Poll,17,Alma,Michigan,335
2023,regular,4,AFCA Division III Coaches Poll,18,Bethel (MN),Minnesota,313
2023,regular,4,AFCA Division III Coaches Poll,19,John Carroll University,Ohio,302
2023,regular,4,AFCA Division III Coaches Poll,20,Muhlenberg,Centennial,254
2023,regular,4,AFCA Division III Coaches Poll,21,Cortland,Empire 8,228
2023,regular,4,AFCA Division III Coaches Poll,22,Ithaca College,Liberty League,218
2023,regular,4,AFCA Division III Coaches Poll,23,Wisconsin-Oshkosh,Wisconsin,194
2023,regular,4,AFCA Division III Coaches Poll,24,Utica,Empire 8,112
2023,regular,4,AFCA Division III Coaches Poll,25,Depauw,North Coast,106
2023,regular,4,AFCA Division III Coaches Poll,25,Delaware Valley,Mid Atlantic,106
2023,regular,4,AP Top 25,1,Georgia,SEC,1566
2023,regular,4,AP Top 25,2,Michigan,Big Ten,1481
2023,regular,4,AP Top 25,3,Texas,Big 12,1380
2023,regular,4,AP Top 25,4,Florida State,ACC,1378
2023,regular,4,AP Top 25,5,USC,Pac-12,1296
2023,regular,4,AP Top 25,6,Ohio State,Big Ten,1291
2023,regular,4,AP Top 25,7,Penn State,Big Ten,1217
2023,regular,4,AP Top 25,8,Washington,Pac-12,1194
2023,regular,4,AP Top 25,9,Notre Dame,FBS Independents,1066
2023,regular,4,AP Top 25,10,Oregon,Pac-12,942
2023,regular,4,AP Top 25,11,Utah,Pac-12,921
2023,regular,4,AP Top 25,12,LSU,SEC,805
2023,regular,4,AP Top 25,13,Alabama,SEC,796
2023,regular,4,AP Top 25,14,Oregon State,Pac-12,715
2023,regular,4,AP Top 25,15,Ole Miss,SEC,657
2023,regular,4,AP Top 25,16,Oklahoma,Big 12,606
2023,regular,4,AP Top 25,17,North Carolina,ACC,567
2023,regular,4,AP Top 25,18,Duke,ACC,530
2023,regular,4,AP Top 25,19,Colorado,Pac-12,509
2023,regular,4,AP Top 25,20,Miami,ACC,359
2023,regular,4,AP Top 25,21,Washington State,Pac-12,278
2023,regular,4,AP Top 25,22,UCLA,Pac-12,204
2023,regular,4,AP Top 25,23,Tennessee,SEC,198
2023,regular,4,AP Top 25,24,Iowa,Big Ten,125
2023,regular,4,AP Top 25,25,Florida,SEC,103
2023,regular,4,Coaches Poll,1,Georgia,SEC,1598
2023,regular,4,Coaches Poll,2,Michigan,Big Ten,1514
2023,regular,4,Coaches Poll,3,Florida State,ACC,1396
2023,regular,4,Coaches Poll,4,Ohio State,Big Ten,1394
2023,regular,4,Coaches Poll,5,USC,Pac-12,1325
2023,regular,4,Coaches Poll,6,Texas,Big 12,1312
2023,regular,4,Coaches Poll,7,Penn State,Big Ten,1224
2023,regular,4,Coaches Poll,8,Washington,Pac-12,1164
2023,regular,4,Coaches Poll,9,Notre Dame,FBS Independents,1044
2023,regular,4,Coaches Poll,10,Utah,Pac-12,967
2023,regular,4,Coaches Poll,11,Oregon,Pac-12,946
2023,regular,4,Coaches Poll,12,Alabama,SEC,886
2023,regular,4,Coaches Poll,13,LSU,SEC,808
2023,regular,4,Coaches Poll,14,Oklahoma,Big 12,683
2023,regular,4,Coaches Poll,15,Oregon State,Pac-12,660
2023,regular,4,Coaches Poll,16,Ole Miss,SEC,602
2023,regular,4,Coaches Poll,17,North Carolina,ACC,592
2023,regular,4,Coaches Poll,18,Duke,ACC,469
2023,regular,4,Coaches Poll,19,Colorado,Pac-12,435
2023,regular,4,Coaches Poll,20,Tennessee,SEC,362
2023,regular,4,Coaches Poll,21,Miami,ACC,298
2023,regular,4,Coaches Poll,22,Iowa,Big Ten,206
2023,regular,4,Coaches Poll,23,Clemson,ACC,193
2023,regular,4,Coaches Poll,24,Washington State,Pac-12,160
2023,regular,4,Coaches Poll,25,UCLA,Pac-12,156
2023,regular,4,FCS Coaches Poll,1,South Dakota State,MVFC,650
2023,regular,4,FCS Coaches Poll,2,North Dakota State,MVFC,624
2023,regular,4,FCS Coaches Poll,3,Montana State,Big Sky,580
2023,regular,4,FCS Coaches Poll,4,Sacramento State,Big Sky,556
